<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
USDJPY;W;20011126;000000;124.35000;124.58000;122.78000;123.50000
USDJPY;W;20011203;000000;123.35000;125.81000;123.24000;125.66000
USDJPY;W;20011210;000000;125.53000;127.99000;125.47000;127.32000
USDJPY;W;20011217;000000;127.34000;129.77000;127.34000;129.60000
USDJPY;W;20011224;000000;129.51000;132.10000;129.27000;131.07000
USDJPY;W;20011231;000000;131.11000;132.32000;130.60000;130.94000
USDJPY;W;20020107;000000;131.01000;132.90000;130.35000;131.88000
USDJPY;W;20020114;000000;131.94000;133.01000;130.85000;132.75000
USDJPY;W;20020121;000000;132.28000;134.88000;132.24000;134.44000
USDJPY;W;20020128;000000;133.81000;134.12000;132.32000;133.80000
USDJPY;W;20020204;000000;134.30000;135.02000;134.29000;134.77000
USDJPY;W;20020211;000000;134.92000;135.10000;131.94000;132.67000
USDJPY;W;20020218;000000;132.70000;134.55000;132.45000;134.10000
USDJPY;W;20020225;000000;134.08000;135.01000;133.05000;133.15000
USDJPY;W;20020304;000000;132.81000;132.88000;127.93000;128.02000
USDJPY;W;20020311;000000;129.11000;129.66000;127.74000;129.14000
USDJPY;W;20020318;000000;130.26000;132.99000;130.21000;132.77000
USDJPY;W;20020325;000000;133.02000;133.54000;132.19000;132.77000
USDJPY;W;20020401;000000;132.73000;133.37000;131.29000;131.66000
USDJPY;W;20020408;000000;131.66000;132.26000;130.27000;132.06000
USDJPY;W;20020415;000000;131.78000;131.81000;129.65000;130.46000
USDJPY;W;20020422;000000;130.15000;130.45000;127.83000;127.93000
USDJPY;W;20020429;000000;127.92000;128.62000;127.66000;128.33000
USDJPY;W;20020506;000000;127.28000;128.82000;126.74000;128.54000
USDJPY;W;20020513;000000;127.35000;128.82000;125.54000;126.00000
USDJPY;W;20020520;000000;126.08000;126.23000;123.50000;124.74000
USDJPY;W;20020527;000000;124.89000;125.11000;122.78000;124.40000
USDJPY;W;20020603;000000;124.28000;125.11000;123.24000;124.44000
USDJPY;W;20020610;000000;124.38000;125.99000;123.94000;124.21000
USDJPY;W;20020617;000000;124.21000;124.90000;120.85000;121.45000
USDJPY;W;20020624;000000;121.89000;122.03000;118.32000;119.52000
USDJPY;W;20020701;000000;119.52000;120.83000;119.22000;120.42000
USDJPY;W;20020708;000000;120.01000;120.22000;116.43000;116.90000
USDJPY;W;20020715;000000;116.28000;117.39000;115.46000;115.81000
USDJPY;W;20020722;000000;116.17000;119.10000;115.86000;118.88000
USDJPY;W;20020729;000000;118.96000;120.42000;118.47000;118.97000
USDJPY;W;20020805;000000;119.46000;121.26000;118.78000;120.40000
USDJPY;W;20020812;000000;120.00000;120.03000;116.28000;117.55000
USDJPY;W;20020819;000000;117.93000;120.32000;117.72000;119.58000
USDJPY;W;20020826;000000;119.67000;119.99000;117.49000;118.35000
USDJPY;W;20020902;000000;118.57000;118.94000;116.88000;118.55000
USDJPY;W;20020909;000000;118.33000;122.32000;118.22000;121.77000
USDJPY;W;20020916;000000;122.02000;123.78000;120.89000;123.26000
USDJPY;W;20020923;000000;123.21000;124.03000;121.87000;122.57000
USDJPY;W;20020930;000000;122.57000;123.40000;121.10000;123.08000
USDJPY;W;20021007;000000;123.73000;124.67000;123.10000;124.05000
USDJPY;W;20021014;000000;123.82000;125.61000;123.75000;125.52000
USDJPY;W;20021021;000000;125.03000;125.49000;123.59000;124.34000
USDJPY;W;20021028;000000;124.23000;125.04000;121.58000;122.31000
USDJPY;W;20021104;000000;122.19000;122.72000;119.84000;119.84000
